candidate_id	candidate	side	item_type	group	band	level	maxlevel	levelreq	frequency	source_apex_line	source_apex_name	source_apex_level	source_apex_maxlevel	source_apex_levelreq	source_apex_frequency
greater-elements	Greater Elements	suffix	pelt	43	late	81		1	12	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	early	50	65	1	4	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	mid	66	80	1	8	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	pelt	43	late	81		1	12	192	of the Cobra	20		1	12
greater-four-seasons	Greater Four Seasons	suffix	pelt	67	early	50	65	64	4	201	of the Four Seasons2	87		75	12
greater-four-seasons	Greater Four Seasons	suffix	pelt	67	mid	66	80	64	8	201	of the Four Seasons2	87		75	12
greater-four-seasons	Greater Four Seasons	suffix	pelt	67	late	81		64	12	201	of the Four Seasons2	87		75	12
greater-balance	Greater Balance	suffix	phlm	18	early	50	65	3	16	323	of Balance	5		3	48
greater-balance	Greater Balance	suffix	phlm	18	mid	66	80	3	32	323	of Balance	5		3	48
greater-balance	Greater Balance	suffix	phlm	18	late	81		3	48	323	of Balance	5		3	48
greater-enlightenment	Greater Enlightenment	suffix	phlm	23	early	50	65	18	12	257	of Sorcery	26		21	36
greater-enlightenment	Greater Enlightenment	suffix	phlm	23	mid	66	80	18	24	257	of Sorcery	26		21	36
greater-enlightenment	Greater Enlightenment	suffix	phlm	23	late	81		18	36	257	of Sorcery	26		21	36
greater-vita	Greater Vita	suffix	phlm	26	early	50	65	51	12	299	of the Mammoth	68		60	36
greater-vita	Greater Vita	suffix	phlm	26	mid	66	80	51	24	299	of the Mammoth	68		60	36
greater-vita	Greater Vita	suffix	phlm	26	late	81		51	36	299	of the Mammoth	68		60	36
greater-elephant	Greater Elephant	suffix	phlm	41	early	50	65	1	4	304	of the Kraken	20		1	12
greater-elephant	Greater Elephant	suffix	phlm	41	mid	66	80	1	8	304	of the Kraken	20		1	12
greater-elephant	Greater Elephant	suffix	phlm	41	late	81		1	12	304	of the Kraken	20		1	12
greater-zodiac	Greater Zodiac	suffix	phlm	42	early	50	65	1	4	262	of Grace	1		1	12
greater-zodiac	Greater Zodiac	suffix	phlm	42	mid	66	80	1	8	262	of Grace	1		1	12
greater-zodiac	Greater Zodiac	suffix	phlm	42	late	81		1	12	262	of Grace	1		1	12
greater-elements	Greater Elements	suffix	phlm	43	early	50	65	1	4	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	mid	66	80	1	8	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	late	81		1	12	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	early	50	65	1	4	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	mid	66	80	1	8	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	late	81		1	12	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	early	50	65	1	4	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	mid	66	80	1	8	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	late	81		1	12	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	early	50	65	1	4	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	mid	66	80	1	8	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	phlm	43	late	81		1	12	192	of the Cobra	20		1	12
greater-four-seasons	Greater Four Seasons	suffix	phlm	67	early	50	65	64	4	201	of the Four Seasons2	87		75	12
greater-four-seasons	Greater Four Seasons	suffix	phlm	67	mid	66	80	64	8	201	of the Four Seasons2	87		75	12
greater-four-seasons	Greater Four Seasons	suffix	phlm	67	late	81		64	12	201	of the Four Seasons2	87		75	12
greater-coalescence	Greater Coalescence	suffix	pole	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	pole	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-quickness	Greater Quickness	suffix	pole	7	early	50	65	32	20	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	pole	7	mid	66	80	32	40	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	pole	7	late	81		32	60	330	of Quickness	46		38	60
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	10	early	50	65	64	4	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	10	mid	66	80	64	8	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	10	late	81		64	12	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	12	early	50	65	64	4	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	12	mid	66	80	64	8	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	12	late	81		64	12	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	13	early	50	65	58	4	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	13	mid	66	80	58	8	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	13	late	81		58	12	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	16	early	50	65	21	8	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	pole	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	pole	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	pole	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	pole	14	late	81		67	88	20	of Evisceration	85		79	88
greater-transcendence	Greater Transcendence	suffix	pole	15	early	50	65	71	8	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	pole	15	mid	66	80	71	16	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	pole	15	late	81		71	24	41	of Transcendence	85		83	24
greater-regeneration	Greater Regeneration	suffix	pole	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	pole	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	pole	19	late	81		44	48	308	of Regeneration	70		52	48
greater-leech	Greater Lamprey/Vampire	suffix	pole	27	early	50	65	37	28	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	pole	27	mid	66	80	37	56	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	pole	27	late	81		37	84	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	pole	28	early	50	65	41	28	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	pole	28	mid	66	80	41	56	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	pole	28	late	81		41	84	115	of the Vampire	56		48	84
greater-titan	Greater Titan	suffix	pole	31	early	50	65	43	12	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	pole	31	mid	66	80	43	24	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	pole	31	late	81		43	36	237	of the Giant	59		51	36
greater-zodiac	Greater Zodiac	suffix	pole	42	early	50	65	64	4	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	mid	66	80	64	8	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	late	81		64	12	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	early	50	65	64	4	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	mid	66	80	64	8	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	late	81		64	12	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	early	50	65	64	4	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	mid	66	80	64	8	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	late	81		64	12	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	early	50	65	64	4	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	mid	66	80	64	8	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	pole	42	late	81		64	12	276	of Spirit2	75		75	12
greater-paralysis	Greater Paralysis	suffix	pole	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	pole	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	pole	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	pole	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	pole	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	pole	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	pole	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	pole	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	pole	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	pole	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	pole	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	pole	67	late	81		64	24	317	of the Soul2	75		75	24
greater-draining	Greater Draining	suffix	pole	80	early	50	65	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	pole	80	mid	66	80	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	pole	80	late	81		17	2	625	of Siphoning	20		20	2
greater-anima	Greater Anima	suffix	ring	1	early	50	65	22	16	129	of Life	35		26	48
greater-anima	Greater Anima	suffix	ring	1	mid	66	80	22	32	129	of Life	35		26	48
greater-anima	Greater Anima	suffix	ring	1	late	81		22	48	129	of Life	35		26	48
greater-negation	Greater Negation	suffix	ring	2	early	50	65	30	16	138	of Negation	42		35	48
greater-negation	Greater Negation	suffix	ring	2	mid	66	80	30	32	138	of Negation	42		35	48
greater-negation	Greater Negation	suffix	ring	2	late	81		30	48	138	of Negation	42		35	48
greater-negation	Greater Negation	suffix	ring	2	early	50	65	26	16	143	of the Sentinel	42		31	48
greater-negation	Greater Negation	suffix	ring	2	mid	66	80	26	32	143	of the Sentinel	42		31	48
greater-negation	Greater Negation	suffix	ring	2	late	81		26	48	143	of the Sentinel	42		31	48
greater-coalescence	Greater Coalescence	suffix	ring	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ring	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-magus	Greater Magus	suffix	ring	9	early	50	65	3	24	375	of the Apprentice	5		3	72
greater-magus	Greater Magus	suffix	ring	9	mid	66	80	3	48	375	of the Apprentice	5		3	72
greater-magus	Greater Magus	suffix	ring	9	late	81		3	72	375	of the Apprentice	5		3	72
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	12	early	50	65	63	8	70	of Burning	80		74	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	12	mid	66	80	63	16	70	of Burning	80		74	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	12	late	81		63	24	70	of Burning	80		74	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	13	early	50	65	68	8	83	of Storms	86		80	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	13	mid	66	80	68	16	83	of Storms	86		80	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	13	late	81		68	24	83	of Storms	86		80	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	16	early	50	65	61	4	93	of Blight	85		72	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	16	mid	66	80	61	8	93	of Blight	85		72	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ring	16	late	81		61	12	93	of Blight	85		72	12
greater-evisceration	Greater Evisceration	suffix	ring	14	early	50	65	52	32	8	of Quality	77		61	96
greater-evisceration	Greater Evisceration	suffix	ring	14	mid	66	80	52	64	8	of Quality	77		61	96
greater-evisceration	Greater Evisceration	suffix	ring	14	late	81		52	96	8	of Quality	77		61	96
greater-transcendence	Greater Transcendence	suffix	ring	15	early	50	65	62	11	45	of Performance	81		73	32
greater-transcendence	Greater Transcendence	suffix	ring	15	mid	66	80	62	21	45	of Performance	81		73	32
greater-transcendence	Greater Transcendence	suffix	ring	15	late	81		62	32	45	of Performance	81		73	32
greater-perfection	Greater Perfection	suffix	ring	17	early	50	65	57	12	212	of Perfection	75		67	36
greater-perfection	Greater Perfection	suffix	ring	17	mid	66	80	57	24	212	of Perfection	75		67	36
greater-perfection	Greater Perfection	suffix	ring	17	late	81		57	36	212	of Perfection	75		67	36
greater-regeneration	Greater Regeneration	suffix	ring	19	early	50	65	35	16	310	of Regrowth	55		41	48
greater-regeneration	Greater Regeneration	suffix	ring	19	mid	66	80	35	32	310	of Regrowth	55		41	48
greater-regeneration	Greater Regeneration	suffix	ring	19	late	81		35	48	310	of Regrowth	55		41	48
greater-wealth	Greater Wealth	suffix	ring	21	early	50	65	1	16	358	of Greed	1		1	48
greater-wealth	Greater Wealth	suffix	ring	21	mid	66	80	1	32	358	of Greed	1		1	48
greater-wealth	Greater Wealth	suffix	ring	21	late	81		1	48	358	of Greed	1		1	48
greater-prosperity	Greater Prosperity	suffix	ring	22	early	50	65	16	16	352	of Fortune	26		19	48
greater-prosperity	Greater Prosperity	suffix	ring	22	mid	66	80	16	32	352	of Fortune	26		19	48
greater-prosperity	Greater Prosperity	suffix	ring	22	late	81		16	48	352	of Fortune	26		19	48
greater-enlightenment	Greater Enlightenment	suffix	ring	23	early	50	65	28	12	253	of Wizardry	41		33	36
greater-enlightenment	Greater Enlightenment	suffix	ring	23	mid	66	80	28	24	253	of Wizardry	41		33	36
greater-enlightenment	Greater Enlightenment	suffix	ring	23	late	81		28	36	253	of Wizardry	41		33	36
greater-vita	Greater Vita	suffix	ring	26	early	50	65	51	12	299	of the Mammoth	68		60	36
greater-vita	Greater Vita	suffix	ring	26	mid	66	80	51	24	299	of the Mammoth	68		60	36
greater-vita	Greater Vita	suffix	ring	26	late	81		51	36	299	of the Mammoth	68		60	36
greater-leech	Greater Lamprey/Vampire	suffix	ring	27	early	50	65	55	16	108	of the Lamprey	77		65	48
greater-leech	Greater Lamprey/Vampire	suffix	ring	27	mid	66	80	55	32	108	of the Lamprey	77		65	48
greater-leech	Greater Lamprey/Vampire	suffix	ring	27	late	81		55	48	108	of the Lamprey	77		65	48
greater-leech	Greater Lamprey/Vampire	suffix	ring	28	early	50	65	63	8	122	of the Vampire	86		74	24
greater-leech	Greater Lamprey/Vampire	suffix	ring	28	mid	66	80	63	16	122	of the Vampire	86		74	24
greater-leech	Greater Lamprey/Vampire	suffix	ring	28	late	81		63	24	122	of the Vampire	86		74	24
greater-titan	Greater Titan	suffix	ring	31	early	50	65	56	12	233	of the Titan	74		66	36
greater-titan	Greater Titan	suffix	ring	31	mid	66	80	56	24	233	of the Titan	74		66	36
greater-titan	Greater Titan	suffix	ring	31	late	81		56	36	233	of the Titan	74		66	36
greater-elephant	Greater Elephant	suffix	ring	41	early	50	65	49	8	302	of the Elephant	66		58	24
greater-elephant	Greater Elephant	suffix	ring	41	mid	66	80	49	16	302	of the Elephant	66		58	24
greater-elephant	Greater Elephant	suffix	ring	41	late	81		49	24	302	of the Elephant	66		58	24
greater-zodiac	Greater Zodiac	suffix	ring	42	early	50	65	71	4	280	of the Zodiac	86		83	12
greater-zodiac	Greater Zodiac	suffix	ring	42	mid	66	80	71	8	280	of the Zodiac	86		83	12
greater-zodiac	Greater Zodiac	suffix	ring	42	late	81		71	12	280	of the Zodiac	86		83	12
greater-elements	Greater Elements	suffix	ring	43	early	50	65	1	4	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	mid	66	80	1	8	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	late	81		1	12	186	of the Yeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	early	50	65	1	4	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	ring	43	mid	66	80	1	8	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	ring	43	late	81		1	12	188	of the Phoenix	20		1	12
greater-elements	Greater Elements	suffix	ring	43	early	50	65	1	4	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	mid	66	80	1	8	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	late	81		1	12	190	of the Efreeti	20		1	12
greater-elements	Greater Elements	suffix	ring	43	early	50	65	1	4	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	ring	43	mid	66	80	1	8	192	of the Cobra	20		1	12
greater-elements	Greater Elements	suffix	ring	43	late	81		1	12	192	of the Cobra	20		1	12
greater-lich	Greater Lich	suffix	ring	60	early	50	65	71	4	125	of the Lich	87		84	12
greater-lich	Greater Lich	suffix	ring	60	mid	66	80	71	8	125	of the Lich	87		84	12
