side	line	greater_affix	description	band	group	level	maxlevel	levelreq	frequency	itypes	etypes	greater_exact_mods	greater_property_stats	apex_affix	apex_line	apex_description	apex_level	apex_maxlevel	apex_levelreq	apex_frequency	apex_exact_mods	apex_mapping_note
suffix	1238	of Greater Inertia	Greater +#% Faster Run/Walk [mid; marker=property]	mid	35	66	80	69	4	lcha		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Inertia	859	+#% Faster Run/Walk	81		69	60	move3 10-10	exact base-name match
suffix	1239	of Greater Inertia	Greater +#% Faster Run/Walk [late; marker=property]	late	35	81		69	6	lcha		greater_m_move3 15-15	greater_m_move3: func1=8/stat1=greater_item_fastermovevelocity/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Faster Run/Walk	of Inertia	859	+#% Faster Run/Walk	81		69	60	move3 10-10	exact base-name match
suffix	1240	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [early; marker=property]	early	41	50	65	49	8	ring,amul		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	376	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	66		49	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1241	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [mid; marker=property]	mid	41	66	80	49	16	ring,amul		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	376	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	66		49	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1242	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [late; marker=property]	late	41	81		49	24	ring,amul		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	376	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	66		49	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1243	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [early; marker=property]	early	41	50	65	6	8	circ,pelt		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	378	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	37		6	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1244	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [mid; marker=property]	mid	41	66	80	6	16	circ,pelt		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	378	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	37		6	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1245	of the Greater Elephant	Greater +# to Life (Based on Character Level) & +# to Mana (Based on Character Level) [late; marker=property]	late	41	81		6	24	circ,pelt		greater_m_hp/lvl(param=6); greater_mana/lvl(param=3)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level); greater_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | tooltip=+# to Mana (Based on Character Level)	of the Elephant	378	+# to Life (Based on Character Level) & +# to Mana (Based on Character Level)	37		6	240	hp/lvl(param=4); mana/lvl(param=2)	exact base-name match
suffix	1246	of the Greater Kraken	Greater +# to Life (Based on Character Level) [early; marker=property]	early	41	50	65	1	4	tors,amul,pelt,phlm		greater_m_hp/lvl(param=6)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level)	of the Kraken	380	+# to Life (Based on Character Level)	20		1	120	hp/lvl(param=6)	exact base-name match
suffix	1247	of the Greater Kraken	Greater +# to Life (Based on Character Level) [mid; marker=property]	mid	41	66	80	1	8	tors,amul,pelt,phlm		greater_m_hp/lvl(param=6)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level)	of the Kraken	380	+# to Life (Based on Character Level)	20		1	120	hp/lvl(param=6)	exact base-name match
suffix	1248	of the Greater Kraken	Greater +# to Life (Based on Character Level) [late; marker=property]	late	41	81		1	12	tors,amul,pelt,phlm		greater_m_hp/lvl(param=6)	greater_m_hp/lvl: func1=17/stat1=greater_item_hp_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Life (Based on Character Level)	of the Kraken	380	+# to Life (Based on Character Level)	20		1	120	hp/lvl(param=6)	exact base-name match
suffix	1249	of Greater Agility2	Greater +%# to Dexterity [early; marker=property]	early	42	50	65	64	4	weap,boot		greater_m_dex% 39-39	greater_m_dex%: func1=1/stat1=item_dexterity_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Agility2	332	+%# to Dexterity	75		64	120	dex% 21-30	exact base-name match
suffix	1250	of Greater Agility2	Greater +%# to Dexterity [mid; marker=property]	mid	42	66	80	64	8	weap,boot		greater_m_dex% 39-39	greater_m_dex%: func1=1/stat1=item_dexterity_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Agility2	332	+%# to Dexterity	75		64	120	dex% 21-30	exact base-name match
suffix	1251	of Greater Agility2	Greater +%# to Dexterity [late; marker=property]	late	42	81		64	12	weap,boot		greater_m_dex% 39-39	greater_m_dex%: func1=1/stat1=item_dexterity_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Agility2	332	+%# to Dexterity	75		64	120	dex% 21-30	exact base-name match
suffix	1252	of Greater Power2	Greater +%# to Strength [early; marker=property]	early	42	50	65	64	4	weap,glov		greater_m_str% 39-39	greater_m_str%: func1=1/stat1=item_strength_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Power2	336	+%# to Strength	75		64	120	str% 21-30	exact base-name match
suffix	1253	of Greater Power2	Greater +%# to Strength [mid; marker=property]	mid	42	66	80	64	8	weap,glov		greater_m_str% 39-39	greater_m_str%: func1=1/stat1=item_strength_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Power2	336	+%# to Strength	75		64	120	str% 21-30	exact base-name match
suffix	1254	of Greater Power2	Greater +%# to Strength [late; marker=property]	late	42	81		64	12	weap,glov		greater_m_str% 39-39	greater_m_str%: func1=1/stat1=item_strength_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Power2	336	+%# to Strength	75		64	120	str% 21-30	exact base-name match
suffix	1255	of Greater Endurance2	Greater +%# to Vitality [early; marker=property]	early	42	50	65	64	4	weap,glov		greater_m_vit% 39-39	greater_m_vit%: func1=1/stat1=item_vitality_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Endurance2	340	+%# to Vitality	75		64	120	vit% 21-30	exact base-name match
suffix	1256	of Greater Endurance2	Greater +%# to Vitality [mid; marker=property]	mid	42	66	80	64	8	weap,glov		greater_m_vit% 39-39	greater_m_vit%: func1=1/stat1=item_vitality_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Endurance2	340	+%# to Vitality	75		64	120	vit% 21-30	exact base-name match
suffix	1257	of Greater Endurance2	Greater +%# to Vitality [late; marker=property]	late	42	81		64	12	weap,glov		greater_m_vit% 39-39	greater_m_vit%: func1=1/stat1=item_vitality_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Endurance2	340	+%# to Vitality	75		64	120	vit% 21-30	exact base-name match
suffix	1258	of Greater Spirit2	Greater +%# to Energy [early; marker=property]	early	42	50	65	64	4	weap,glov		greater_m_enr% 39-39	greater_m_enr%: func1=1/stat1=item_energy_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Spirit2	344	+%# to Energy	75		64	120	enr% 21-30	exact base-name match
suffix	1259	of Greater Spirit2	Greater +%# to Energy [mid; marker=property]	mid	42	66	80	64	8	weap,glov		greater_m_enr% 39-39	greater_m_enr%: func1=1/stat1=item_energy_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Spirit2	344	+%# to Energy	75		64	120	enr% 21-30	exact base-name match
suffix	1260	of Greater Spirit2	Greater +%# to Energy [late; marker=property]	late	42	81		64	12	weap,glov		greater_m_enr% 39-39	greater_m_enr%: func1=1/stat1=item_energy_percent/val1= | func2=1/stat2=item_greaterAffixMarker/val2=	of Spirit2	344	+%# to Energy	75		64	120	enr% 21-30	exact base-name match
suffix	1261	of the Greater Zodiac	Greater +# to all Attributes [early; marker=property]	early	42	50	65	71	4	amul,ring,circ,orb,staf,wand		greater_m_all-stats 45-45	greater_m_all-stats: func1=1/stat1=greater_strength/val1= | func2=3/stat2=greater_energy/val2= | func3=3/stat3=greater_dexterity/val3= | func4=3/stat4=vitality/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=+# to all Attributes	of the Zodiac	349	+# to all Attributes	86		71	120	all-stats 21-30	exact base-name match
suffix	1262	of the Greater Zodiac	Greater +# to all Attributes [mid; marker=property]	mid	42	66	80	71	8	amul,ring,circ,orb,staf,wand		greater_m_all-stats 45-45	greater_m_all-stats: func1=1/stat1=greater_strength/val1= | func2=3/stat2=greater_energy/val2= | func3=3/stat3=greater_dexterity/val3= | func4=3/stat4=vitality/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=+# to all Attributes	of the Zodiac	349	+# to all Attributes	86		71	120	all-stats 21-30	exact base-name match
suffix	1263	of the Greater Zodiac	Greater +# to all Attributes [late; marker=property]	late	42	81		71	12	amul,ring,circ,orb,staf,wand		greater_m_all-stats 45-45	greater_m_all-stats: func1=1/stat1=greater_strength/val1= | func2=3/stat2=greater_energy/val2= | func3=3/stat3=greater_dexterity/val3= | func4=3/stat4=vitality/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=+# to all Attributes	of the Zodiac	349	+# to all Attributes	86		71	120	all-stats 21-30	exact base-name match
suffix	1264	of Greater Power	Greater +# to Strength (Based on Character Level) [early; marker=property]	early	42	50	65	1	4	belt,amul		greater_m_str/lvl(param=4)	greater_m_str/lvl: func1=17/stat1=item_strength_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength (Based on Character Level)	of Power	327	+# to Strength (Based on Character Level)	1		1	120	str/lvl(param=3)	exact base-name match
suffix	1265	of Greater Power	Greater +# to Strength (Based on Character Level) [mid; marker=property]	mid	42	66	80	1	8	belt,amul		greater_m_str/lvl(param=4)	greater_m_str/lvl: func1=17/stat1=item_strength_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength (Based on Character Level)	of Power	327	+# to Strength (Based on Character Level)	1		1	120	str/lvl(param=3)	exact base-name match
suffix	1266	of Greater Power	Greater +# to Strength (Based on Character Level) [late; marker=property]	late	42	81		1	12	belt,amul		greater_m_str/lvl(param=4)	greater_m_str/lvl: func1=17/stat1=item_strength_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Strength (Based on Character Level)	of Power	327	+# to Strength (Based on Character Level)	1		1	120	str/lvl(param=3)	exact base-name match
suffix	1267	of Greater Grace	Greater +# to Dexterity (Based on Character Level) [early; marker=property]	early	42	50	65	1	4	helm,amul		greater_m_dex/lvl(param=4)	greater_m_dex/lvl: func1=17/stat1=item_dexterity_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Dexterity (Based on Character Level)	of Grace	325	+# to Dexterity (Based on Character Level)	1		1	120	dex/lvl(param=3)	exact base-name match
suffix	1268	of Greater Grace	Greater +# to Dexterity (Based on Character Level) [mid; marker=property]	mid	42	66	80	1	8	helm,amul		greater_m_dex/lvl(param=4)	greater_m_dex/lvl: func1=17/stat1=item_dexterity_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Dexterity (Based on Character Level)	of Grace	325	+# to Dexterity (Based on Character Level)	1		1	120	dex/lvl(param=3)	exact base-name match
suffix	1269	of Greater Grace	Greater +# to Dexterity (Based on Character Level) [late; marker=property]	late	42	81		1	12	helm,amul		greater_m_dex/lvl(param=4)	greater_m_dex/lvl: func1=17/stat1=item_dexterity_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Dexterity (Based on Character Level)	of Grace	325	+# to Dexterity (Based on Character Level)	1		1	120	dex/lvl(param=3)	exact base-name match
suffix	1270	of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [early; marker=property]	early	43	50	65	1	4	armo,ring,amul		greater_m_res-cold/lvl(param=8)	greater_m_res-cold/lvl: func1=17/stat1=greater_item_resist_cold_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Cold Resist +#% (Based on Character Level)	of the Yeti	230	Cold Resist +#% (Based on Character Level)	20		1	120	res-cold/lvl(param=6)	exact base-name match
suffix	1271	of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [mid; marker=property]	mid	43	66	80	1	8	armo,ring,amul		greater_m_res-cold/lvl(param=8)	greater_m_res-cold/lvl: func1=17/stat1=greater_item_resist_cold_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Cold Resist +#% (Based on Character Level)	of the Yeti	230	Cold Resist +#% (Based on Character Level)	20		1	120	res-cold/lvl(param=6)	exact base-name match
suffix	1272	of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [late; marker=property]	late	43	81		1	12	armo,ring,amul		greater_m_res-cold/lvl(param=8)	greater_m_res-cold/lvl: func1=17/stat1=greater_item_resist_cold_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Cold Resist +#% (Based on Character Level)	of the Yeti	230	Cold Resist +#% (Based on Character Level)	20		1	120	res-cold/lvl(param=6)	exact base-name match
suffix	1273	of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [early; marker=property]	early	43	50	65	1	4	armo,ring,amul		greater_m_res-fire/lvl(param=8)	greater_m_res-fire/lvl: func1=17/stat1=greater_item_resist_fire_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Fire Resist +#% (Based on Character Level)	of the Phoenix	233	Fire Resist +#% (Based on Character Level)	20		1	120	res-fire/lvl(param=6)	exact base-name match
suffix	1274	of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [mid; marker=property]	mid	43	66	80	1	8	armo,ring,amul		greater_m_res-fire/lvl(param=8)	greater_m_res-fire/lvl: func1=17/stat1=greater_item_resist_fire_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Fire Resist +#% (Based on Character Level)	of the Phoenix	233	Fire Resist +#% (Based on Character Level)	20		1	120	res-fire/lvl(param=6)	exact base-name match
suffix	1275	of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [late; marker=property]	late	43	81		1	12	armo,ring,amul		greater_m_res-fire/lvl(param=8)	greater_m_res-fire/lvl: func1=17/stat1=greater_item_resist_fire_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Fire Resist +#% (Based on Character Level)	of the Phoenix	233	Fire Resist +#% (Based on Character Level)	20		1	120	res-fire/lvl(param=6)	exact base-name match
suffix	1276	of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [early; marker=property]	early	43	50	65	1	4	armo,ring,amul		greater_m_res-ltng/lvl(param=8)	greater_m_res-ltng/lvl: func1=17/stat1=greater_item_resist_ltng_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Lightning Resist +#% (Based on Character Level)	of the Efreeti	236	Lightning Resist +#% (Based on Character Level)	20		1	120	res-ltng/lvl(param=6)	exact base-name match
suffix	1277	of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [mid; marker=property]	mid	43	66	80	1	8	armo,ring,amul		greater_m_res-ltng/lvl(param=8)	greater_m_res-ltng/lvl: func1=17/stat1=greater_item_resist_ltng_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Lightning Resist +#% (Based on Character Level)	of the Efreeti	236	Lightning Resist +#% (Based on Character Level)	20		1	120	res-ltng/lvl(param=6)	exact base-name match
suffix	1278	of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [late; marker=property]	late	43	81		1	12	armo,ring,amul		greater_m_res-ltng/lvl(param=8)	greater_m_res-ltng/lvl: func1=17/stat1=greater_item_resist_ltng_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Lightning Resist +#% (Based on Character Level)	of the Efreeti	236	Lightning Resist +#% (Based on Character Level)	20		1	120	res-ltng/lvl(param=6)	exact base-name match
suffix	1279	of the Greater Cobra	Greater Poison Resist +#% (Based on Character Level) [early; marker=property]	early	43	50	65	1	4	armo,ring,amul		greater_m_res-pois/lvl(param=8)	greater_m_res-pois/lvl: func1=17/stat1=item_resist_pois_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Poison Resist +#% (Based on Character Level)	of the Cobra	239	Poison Resist +#% (Based on Character Level)	20		1	120	res-pois/lvl(param=6)	exact base-name match
