side	source_file	line	name	description	spawnable	rare	phase1_scope	group	frequency	level_before	level_after	level_delta	maxlevel_before	maxlevel_after	maxlevel_delta	levelreq_before	levelreq_after	levelreq_delta	mods	itypes	etypes
suffix	magicsuffix.txt	567	of Hydras	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	34	24	-10	80	56	-24	34	29	-5	hit-skill(62) 3-3	weap	
suffix	magicsuffix.txt	568	of Hydras	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	80	56	-24				80	68	-12	hit-skill(62) 2-21	weap	
suffix	magicsuffix.txt	569	of Frozen Orbs	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	48	34	-14				48	41	-7	hit-skill(64) 7-12	weap	
suffix	magicsuffix.txt	570	of Amplify Damage	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	1	1	0	35	25	-10	1	1	0	hit-skill(66) 4-2	weap, head	
suffix	magicsuffix.txt	571	of Amplify Damage	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	35	25	-10				35	30	-5	hit-skill(66) 5-9	weap, head	
suffix	magicsuffix.txt	572	of Teeth	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	1	1	0	18	13	-5	4	3	-1	hit-skill(67) 10-4	weap, head	
suffix	magicsuffix.txt	573	of Dim Vision	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	24	17	-7				24	20	-4	hit-skill(71) 5-9	ring, circ, head, weap	
suffix	magicsuffix.txt	574	of Weaken	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	24	17	-7				24	20	-4	hit-skill(72) 5-10	weap, glov, head	
suffix	magicsuffix.txt	575	of Corpse Explosions	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	30	21	-9				30	26	-4	hit-skill(74) 4-11	weap, head	
suffix	magicsuffix.txt	576	of Iron Maiden	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	30	21	-9				30	26	-4	hit-skill(76) 5-8	shld, weap, head	
suffix	magicsuffix.txt	577	of Terror	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	24	17	-7				24	20	-4	hit-skill(77) 4-7	shld, weap, head	
suffix	magicsuffix.txt	578	of Confusion	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	22	15	-7				22	19	-3	hit-skill(81) 7-5	ring, circ, head, weap	
suffix	magicsuffix.txt	579	of Life Tap	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	32	22	-10				32	27	-5	hit-skill(82) 8-7	weap, ring, head	
suffix	magicsuffix.txt	580	of Poison Explosion	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	27	19	-8				27	23	-4	hit-skill(83) 4-9	weap, head	
suffix	magicsuffix.txt	581	of Bone Spears	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	30	21	-9				30	26	-4	hit-skill(84) 4-11	weap, head	
suffix	magicsuffix.txt	582	of Decrepification	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	38	27	-11				38	32	-6	hit-skill(87) 6-9	weap, shld, head	
suffix	magicsuffix.txt	583	of Bone Imprisonment	#% Chance to cast level # [Skill] on striking	0	1	yes	78	1	30	21	-9				30	26	-4	hit-skill(88) 5-5	weap, ring, head	
suffix	magicsuffix.txt	584	of Lower Resistance	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	45	31	-14				45	38	-7	hit-skill(91) 6-13	weap, head	
suffix	magicsuffix.txt	585	of Poison Novas	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	55	39	-16				55	47	-8	hit-skill(92) 5-22	weap, glov, head	
suffix	magicsuffix.txt	586	of Bone Spirits	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	48	34	-14				48	41	-7	hit-skill(93) 4-18	amul, circ, head, weap	
suffix	magicsuffix.txt	587	of Revivification	#% Chance to cast level # [Skill] on striking	0	1	yes	78	1	51	36	-15				51	43	-8	hit-skill(95) 3-8	weap, head	
suffix	magicsuffix.txt	588	of Firestorms	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	1	1	0	18	13	-5	1	1	0	hit-skill(225) 12-4	mele	
suffix	magicsuffix.txt	589	of Firestorms	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	18	13	-5	36	25	-11	18	15	-3	hit-skill(225) 6-12	mele	
suffix	magicsuffix.txt	590	of Molten Boulders	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	18	13	-5				18	15	-3	hit-skill(229) 4-9	mele	
suffix	magicsuffix.txt	591	of Eruption	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	36	25	-11				36	31	-5	hit-skill(234) 5-21	mele	
suffix	magicsuffix.txt	592	of Twister	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	24	17	-7	48	34	-14	24	20	-4	hit-skill(240) 7-7	mele, amul, circ	
suffix	magicsuffix.txt	593	of Volcano	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	48	34	-14				48	41	-7	hit-skill(244) 3-22	mele	
suffix	magicsuffix.txt	594	of Tornado	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	36	25	-11				36	31	-5	hit-skill(245) 7-12	mele, amul, circ	
suffix	magicsuffix.txt	595	of Armageddon	#% Chance to cast level # [Skill] on striking	1	1	yes	78	1	60	42	-18				60	51	-9	hit-skill(249) 3-24	mele	
suffix	magicsuffix.txt	596	of Snowlash	#% Chance to cast level # [Skill] on striking	0	1	yes	78	1	18	13	-5				18	15	-3	hit-skill(264) 5-3	amul, mele	
suffix	magicsuffix.txt	597	of Mind Blasting2	#% Chance to cast level # [Skill] on striking	0	1	yes	78	1	30	21	-9				30	26	-4	hit-skill(273) 3-7	helm, mele	
suffix	magicsuffix.txt	598	of Inner Sight	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	6	4	-2				6	5	-1	levelup-skill(Inner Sight) 100-17	amul, amaz, circ, glov	
suffix	magicsuffix.txt	599	of Enchantment	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	18	13	-5				18	15	-3	levelup-skill(Enchant) 100-27	weap	
suffix	magicsuffix.txt	600	of Thunder Storm	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	24	17	-7				24	20	-4	levelup-skill(Thunder Storm) 100-24	weap	
suffix	magicsuffix.txt	601	of Chilling Armor	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	24	17	-7				24	20	-4	levelup-skill(Chilling Armor) 100-17	weap, tors	
suffix	magicsuffix.txt	602	of Bone Armor	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	20	14	-6				20	17	-3	levelup-skill(Bone Armor) 100-20	weap, tors, head	
suffix	magicsuffix.txt	603	of Shouting	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	6	4	-2				6	5	-1	levelup-skill(Shout) 100-9	phlm, mele	
suffix	magicsuffix.txt	604	of Shouting	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	36	25	-11				36	31	-5	levelup-skill(Shout) 100-20	phlm, mele	
suffix	magicsuffix.txt	605	of Battle Orders	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	30	21	-9				30	26	-4	levelup-skill(Battle Orders) 100-7	phlm, mele	
suffix	magicsuffix.txt	606	of Battle Orders	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	55	39	-16				55	47	-8	levelup-skill(Battle Orders) 100-39	phlm, mele	
suffix	magicsuffix.txt	607	of Battle Command	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	39	27	-12				39	33	-6	levelup-skill(Battle Command) 100-28	phlm, mele	
suffix	magicsuffix.txt	608	of Cyclone Armor	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	24	17	-7				24	20	-4	levelup-skill(Cyclone Armor) 100-24	mele, tors	
suffix	magicsuffix.txt	609	of Hurricane	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	55	39	-16				55	47	-8	levelup-skill(Hurricane) 100-22	mele, amul, circ	
suffix	magicsuffix.txt	610	of Burst of Speed2	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	6	4	-2				6	5	-1	levelup-skill(Quickness) 100-4	boot, mele	
suffix	magicsuffix.txt	611	of Burst of Speed2	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	36	25	-11				36	31	-5	levelup-skill(Quickness) 100-30	boot, mele	
suffix	magicsuffix.txt	612	of Fading2	#% Chance to cast level # [Skill] when you Level-Up	1	1	yes	79	4	30	21	-9				30	26	-4	levelup-skill(Fade) 100-14	tors, amul, mele	
suffix	magicsuffix.txt	613	of Frost Novas	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	36	25	-11				36	31	-5	death-skill(Frost Nova) 100-48	weap, amul, circ	
suffix	magicsuffix.txt	614	of Novas	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	36	25	-11				36	31	-5	death-skill(Nova) 100-48	weap, shld	
suffix	magicsuffix.txt	615	of Chain Lightning	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	36	25	-11				36	31	-5	death-skill(Chain Lightning) 100-48	weap	
suffix	magicsuffix.txt	616	of Meteors	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	42	29	-13				42	36	-6	death-skill(Meteor) 100-48	weap	
suffix	magicsuffix.txt	617	of Blizzards	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	42	29	-13				42	36	-6	death-skill(Blizzard) 100-48	weap	
suffix	magicsuffix.txt	618	of Frozen Orbs	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	48	34	-14				48	41	-7	death-skill(Frozen Orb) 100-48	weap	
suffix	magicsuffix.txt	619	of Corpse Explosions	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	36	25	-11				36	31	-5	death-skill(Corpse Explosion) 100-36	weap, head	
suffix	magicsuffix.txt	620	of Poison Novas	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	48	34	-14				48	41	-7	death-skill(Poison Nova) 100-48	weap, glov, head	
suffix	magicsuffix.txt	621	of Armageddon	#% Chance to cast level # [Skill] when you Die	1	1	yes	79	2	48	34	-14				48	41	-7	death-skill(Armageddon) 100-48	mele, amaz	
suffix	magicsuffix.txt	622	of Draining	Life gained after each hit	1	1	yes	80	8	20	14	-6				20	17	-3	healperhit 1-3	mele, amaz	
suffix	magicsuffix.txt	623	of Funneling	Life gained after each hit	1	1	yes	80	6	20	14	-6				20	17	-3	healperhit 4-6	mele, amaz	
suffix	magicsuffix.txt	624	of Pumping	Life gained after each hit	1	1	yes	80	4	20	14	-6				20	17	-3	healperhit 7-9	mele, amaz	
suffix	magicsuffix.txt	625	of Siphoning	Life gained after each hit	1	1	yes	80	2	20	14	-6				20	17	-3	healperhit 10-12	mele, amaz	
suffix	magicsuffix.txt	626	of Splitting	+# Bone Spear Projectiles	1	1	yes	81	64	30	21	-9				30	26	-4	extra_bonespears 1-1	head, wand	
suffix	magicsuffix.txt	627	of Splitting	+# Holy Bolt Projectiles	1	1	yes	81	64	30	21	-9				30	26	-4	extra_holybolt 1-1	scep, ashd	
suffix	magicsuffix.txt	628	of Craftsmanship	+# to Maximum Damage	1	0	no	14	20	21	21	0	70	70	0	15	15	0	dmg-max 3-3	scha	
suffix	magicsuffix.txt	629	of Quality	+# to Maximum Damage	1	0	no	14	10	36	36	0				45	45	0	dmg-max 5-5	scha	
suffix	magicsuffix.txt	630	of Maiming	+# to Maximum Damage	1	0	no	14	3	60	60	0				75	75	0	dmg-max 10-10	scha	
suffix	magicsuffix.txt	631	of Frost	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	20	14	14	0	70	70	0	10	10	0	cold-min 1-1; cold-max 1-5; cold-len 25-25	scha	
suffix	magicsuffix.txt	632	of the Icicle	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	10	21	21	0				25	25	0	cold-min 2-5; cold-max 5-10; cold-len 25-25	scha	
suffix	magicsuffix.txt	633	of the Glacier	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	3	60	60	0				40	40	0	cold-min 3-10; cold-max 10-20; cold-len 25-25	scha	
suffix	magicsuffix.txt	634	of Winter	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	1	81	81	0				75	75	0	cold-min 5-20; cold-max 20-40; cold-len 25-25	scha	
suffix	magicsuffix.txt	635	of Flame	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	12	20	14	14	0	70	70	0	10	10	0	fire-min 1-1; fire-max 1-5	scha	
suffix	magicsuffix.txt	636	of Fire	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	12	10	21	21	0				25	25	0	fire-min 2-5; fire-max 5-10	scha	
suffix	magicsuffix.txt	637	of Burning	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	12	3	60	60	0				40	40	0	fire-min 3-10; fire-max 10-20	scha	
suffix	magicsuffix.txt	638	of Incineration	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	12	1	81	81	0				75	75	0	fire-min 5-20; fire-max 20-40	scha	
suffix	magicsuffix.txt	639	of Shock	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	13	20	14	14	0	70	70	0	10	10	0	ltng-min 1-1; ltng-max 1-5	scha	
suffix	magicsuffix.txt	640	of Lightning	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	13	10	21	21	0				25	25	0	ltng-min 2-5; ltng-max 5-10	scha	
suffix	magicsuffix.txt	641	of Thunder	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	13	3	60	60	0				40	40	0	ltng-min 3-10; ltng-max 10-20	scha	
suffix	magicsuffix.txt	642	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	13	1	81	81	0				75	75	0	ltng-min 5-20; ltng-max 20-40	scha	
suffix	magicsuffix.txt	643	of Blight	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	16	20	15	15	0	70	70	0	10	10	0	dmg-pois(75) 20-20; res-pois-len 2-3	scha	
suffix	magicsuffix.txt	644	of Venom	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	16	10	30	30	0				25	25	0	dmg-pois(75) 60-60; res-pois-len 4-5	scha	
suffix	magicsuffix.txt	645	of Pestilence	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	16	3	45	45	0				40	40	0	dmg-pois(100) 180-180; res-pois-len 6-7	scha	
suffix	magicsuffix.txt	646	of Anthrax	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	16	1	81	81	0				75	75	0	dmg-pois(125) 360-360; res-pois-len 8-9	scha	
suffix	magicsuffix.txt	647	of Life	+# to Life	1	0	no	26	20	1	1	0	70	70	0	14	14	0	hp 5-10	scha	
suffix	magicsuffix.txt	648	of Substinence	+# to Life	1	0	no	26	10	23	23	0				17	17	0	hp 10-15	scha	
suffix	magicsuffix.txt	649	of Vita	+# to Life	1	0	no	26	3	47	47	0				39	39	0	hp 15-20	scha	
suffix	magicsuffix.txt	650	of Inertia	+#% Faster Run/Walk	1	0	no	35	5	35	35	0				27	27	0	move1 3-3	scha	
suffix	magicsuffix.txt	651	of Balance	+#% Faster Hit Recovery	1	0	no	18	5	37	37	0				29	29	0	balance1 5-5	scha	
suffix	magicsuffix.txt	652	of Fortune	#% Better Chance of Getting Magic Items	1	0	no	22	5	20	20	0				20	20	0	mag% 3-6	scha	
suffix	magicsuffix.txt	653	of Good Luck	#% Better Chance of Getting Magic Items	1	0	no	22	1	60	60	0				60	60	0	mag% 6-10	scha	
suffix	magicsuffix.txt	654	of Defense1	+# Defense	1	0	no	31	10	7	7	0	70	70	0	10	10	0	ac 5-10	scha	
suffix	magicsuffix.txt	655	of Defense1	+# Defense	1	0	no	31	5	25	25	0				30	30	0	ac 10-15	scha	
suffix	magicsuffix.txt	656	of Guarding	+# Defense	1	0	no	31	1	60	60	0				60	60	0	ac 15-25	scha	
suffix	magicsuffix.txt	657	of Energy	+# Mana	1	0	no	31	10	7	7	0	70	70	0	10	10	0	mana 5-10	scha	
suffix	magicsuffix.txt	658	of Energy	+# Mana	1	0	no	31	5	25	25	0				30	30	0	mana 10-15	scha	
suffix	magicsuffix.txt	659	of Sorcery	+# Mana	1	0	no	31	1	60	60	0				60	60	0	mana 15-20	scha	
suffix	magicsuffix.txt	660	of the Weasel	+# Attack Rating	1	0	no	31	10	7	7	0	70	70	0	10	10	0	att 5-10	scha	
suffix	magicsuffix.txt	661	of the Fox	+# Attack Rating	1	0	no	31	5	25	25	0				30	30	0	att 10-15	scha	
suffix	magicsuffix.txt	662	of the Jackal	+# Attack Rating	1	0	no	31	1	60	60	0				60	60	0	att 15-25	scha	
suffix	magicsuffix.txt	663	of Defense1	+# Defense	1	0	no	31	10	1	1	0	70	70	0	10	10	0	ac 10-15	mcha	
suffix	magicsuffix.txt	664	of Defense1	+# Defense	1	0	no	31	5	25	25	0				30	30	0	ac 20-30	mcha	
suffix	magicsuffix.txt	665	of Guarding	+# Defense	1	0	no	31	1	60	60	0				60	60	0	ac 40-50	mcha	
suffix	magicsuffix.txt	666	of the Mind	+# Mana	1	0	no	31	10	7	7	0	70	70	0	10	10	0	mana 5-10	mcha	
suffix	magicsuffix.txt	667	of the Mind	+# Mana	1	0	no	31	5	25	25	0				30	30	0	mana 10-20	mcha	
suffix	magicsuffix.txt	668	of Wizardry	+# Mana	1	0	no	31	1	60	60	0				60	60	0	mana 25-40	mcha	
suffix	magicsuffix.txt	669	of the Wolf	+# Attack Rating	1	0	no	31	10	7	7	0	70	70	0	10	10	0	att 10-15	mcha	
suffix	magicsuffix.txt	670	of the Tiger	+# Attack Rating	1	0	no	31	5	25	25	0				30	30	0	att 20-30	mcha	
suffix	magicsuffix.txt	671	of the Bear	+# Attack Rating	1	0	no	31	1	60	60	0				60	60	0	att 40-50	mcha	
suffix	magicsuffix.txt	672	of Dexterity	+# to Dexterity	1	0	no	31	10	7	7	0				10	10	0	dex 2-4	mcha	
suffix	magicsuffix.txt	673	of Dexterity	+# to Dexterity	1	0	no	31	10	25	25	0				30	30	0	dex 4-6	mcha	
suffix	magicsuffix.txt	674	of Strength	+# to Strength	1	0	no	31	10	7	7	0				10	10	0	str 2-4	mcha	
suffix	magicsuffix.txt	675	of Strength	+# to Strength	1	0	no	31	10	25	25	0				30	30	0	str 4-6	mcha	
suffix	magicsuffix.txt	676	of Vitality	+# to Vitality	1	0	no	31	10	7	7	0				10	10	0	vit 2-4	mcha	
suffix	magicsuffix.txt	677	of Vitality	+# to Vitality	1	0	no	31	10	25	25	0				30	30	0	vit 4-6	mcha	
suffix	magicsuffix.txt	678	of Energy	+# to Energy	1	0	no	31	10	7	7	0				10	10	0	enr 2-4	mcha	
suffix	magicsuffix.txt	679	of Energy	+# to Energy	1	0	no	31	10	25	25	0				30	30	0	enr 4-6	mcha	
suffix	magicsuffix.txt	680	of the Swordsman	+# to Dexterity	1	0	no	31	1	7	7	0				10	10	0	dex 2-4; str(2) 4-	mcha	
suffix	magicsuffix.txt	681	of the Rogue	+# to Dexterity	1	0	no	31	1	7	7	0				10	10	0	dex 4-6; vit(4) 6-	mcha	
suffix	magicsuffix.txt	682	of the Monk	+# to Dexterity	1	0	no	31	1	7	7	0				10	10	0	dex 2-4; enr(2) 4-	mcha	
suffix	magicsuffix.txt	683	of the Stalwart	+# to Strength	1	0	no	31	1	7	7	0				10	10	0	str 4-6; vit(4) 6-	mcha	
suffix	magicsuffix.txt	684	of the Proud	+# to Strength	1	0	no	31	1	7	7	0				10	10	0	str 2-4; enr(2) 4-	mcha	
suffix	magicsuffix.txt	685	of the Young	+# to Vitality	1	0	no	31	1	7	7	0				10	10	0	vit 4-6; enr(4) 6-	mcha	
suffix	magicsuffix.txt	686	of the Swift	+#% Faster Run/Walk	1	0	no	32	10	12	12	0				10	10	0	move2 5-5	mcha	
suffix	magicsuffix.txt	687	of the Nimble	+#% Faster Hit Recovery	1	0	no	32	10	12	12	0				10	10	0	balance2 5-5	mcha	
suffix	magicsuffix.txt	688	of the Stoic	+#% Faster Block Rate	1	0	no	32	10	12	12	0				10	10	0	block2 5-5	mcha	
suffix	magicsuffix.txt	689	of the Blitz	+#% Faster Attack Speed	1	0	no	32	10	18	18	0				18	18	0	swing2 5-5	mcha	
suffix	magicsuffix.txt	690	of the Fluent	+#% Faster Cast Rate	1	0	no	32	10	18	18	0				18	18	0	cast2 5-5	mcha	
suffix	magicsuffix.txt	691	of Life	+# to Life	1	0	no	31	20	12	12	0	70	70	0	9	9	0	hp 11-15	mcha	
suffix	magicsuffix.txt	692	of Substinence	+# to Life	1	0	no	31	10	42	42	0				34	34	0	hp 21-25	mcha	
suffix	magicsuffix.txt	693	of Vita	+# to Life	1	0	no	31	5	74	74	0				66	66	0	hp 31-35	mcha	
suffix	magicsuffix.txt	694	of Mastery	-#% to Enemy Fire Resistance	1	0	no	82	1	65	65	0				81	81	0	pierce-fire 3-5	mcha	
suffix	magicsuffix.txt	695	of Mastery	-#% to Enemy Lightning Resistance	1	0	no	82	1	65	65	0				81	81	0	pierce-ltng 3-5	mcha	
suffix	magicsuffix.txt	696	of Mastery	-#% to Enemy Cold Resistance	1	0	no	82	1	65	65	0				81	81	0	pierce-cold 3-5	mcha	
suffix	magicsuffix.txt	697	of Mastery	-#% to Enemy Poison Resistance	1	0	no	82	1	65	65	0				81	81	0	pierce-pois 3-5	mcha	
suffix	magicsuffix.txt	698	of Mastery	+#% to Fire Skill Damage	1	0	no	83	1	65	65	0				81	81	0	extra-fire 3-5	mcha	
suffix	magicsuffix.txt	699	of Mastery	+#% to Lightning Skill Damage	1	0	no	83	1	65	65	0				81	81	0	extra-ltng 3-5	mcha	
suffix	magicsuffix.txt	700	of Mastery	+#% to Cold Skill Damage	1	0	no	83	1	65	65	0				81	81	0	extra-cold 3-5	mcha	
suffix	magicsuffix.txt	701	of Mastery	+#% to Poison Skill Damage	1	0	no	83	1	65	65	0				81	81	0	extra-pois 3-5	mcha	
suffix	magicsuffix.txt	702	of Frost	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	24	5	5	0	60	60	0	5	5	0	cold-min 4-6; cold-max 6-8	lcha	
suffix	magicsuffix.txt	703	of the Icicle	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	0	no	10	12	35	35	0	81	81	0	35	35	0	cold-min 6-8; cold-max 10-15	lcha	
suffix	magicsuffix.txt	704	of the Glacier	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	1	yes	10	6	61	43	-18				61	52	-9	cold-min 8-10; cold-max 12-18	lcha	
suffix	magicsuffix.txt	705	of Winter	+# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second)	1	1	yes	10	6	81	57	-24				81	69	-12	cold-min 12-14; cold-max 20-25	lcha	
suffix	magicsuffix.txt	706	of Flame	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	10	24	5	5	0	60	60	0	5	5	0	fire-min 2-4; fire-max 6-8	lcha	
suffix	magicsuffix.txt	707	of Fire	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	0	no	10	12	35	35	0	81	81	0	35	35	0	fire-min 4-6; fire-max 10-15	lcha	
suffix	magicsuffix.txt	708	of Burning	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	10	6	61	43	-18				61	52	-9	fire-min 6-8; fire-max 12-18	lcha	
suffix	magicsuffix.txt	709	of Incineration	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	10	6	81	57	-24				81	69	-12	fire-min 10-15; fire-max 20-25	lcha	
suffix	magicsuffix.txt	710	of Shock	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	10	24	5	5	0	60	60	0	5	5	0	ltng-min 2-4; ltng-max 6-8	lcha	
suffix	magicsuffix.txt	711	of Lightning	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	0	no	10	12	35	35	0	81	81	0	35	35	0	ltng-min 4-6; ltng-max 10-15	lcha	
suffix	magicsuffix.txt	712	of Thunder	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	10	6	61	43	-18				61	52	-9	ltng-min 6-8; ltng-max 12-18	lcha	
suffix	magicsuffix.txt	713	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	10	6	81	57	-24				81	69	-12	ltng-min 10-15; ltng-max 20-25	lcha	
suffix	magicsuffix.txt	714	of Blight	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	10	24	5	5	0	60	60	0	5	5	0	dmg-pois(75) 60-80	lcha	
suffix	magicsuffix.txt	715	of Venom	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	0	no	10	12	35	35	0	81	81	0	35	35	0	dmg-pois(75) 80-100	lcha	
