name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Greater Power	Greater +# to Strength (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	42	greater_str/lvl	4											dgld	belt	amul											0	0
of Greater Power	Greater +# to Strength (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	42	greater_str/lvl	4											dgld	belt	amul											0	0
of Greater Power	Greater +# to Strength (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	42	greater_str/lvl	4											dgld	belt	amul											0	0
of Greater Grace	Greater +# to Dexterity (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	42	greater_dex/lvl	4											dgld	helm	amul											0	0
of Greater Grace	Greater +# to Dexterity (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	42	greater_dex/lvl	4											dgld	helm	amul											0	0
of Greater Grace	Greater +# to Dexterity (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	42	greater_dex/lvl	4											dgld	helm	amul											0	0
of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	43	greater_res-cold/lvl	8											lblu	armo	ring	amul										0	0
of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	43	greater_res-cold/lvl	8											lblu	armo	ring	amul										0	0
of the Greater Yeti	Greater Cold Resist +#% (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	43	greater_res-cold/lvl	8											lblu	armo	ring	amul										0	0
of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	43	greater_res-fire/lvl	8											cred	armo	ring	amul										0	0
of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	43	greater_res-fire/lvl	8											cred	armo	ring	amul										0	0
of the Greater Phoenix	Greater Fire Resist +#% (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	43	greater_res-fire/lvl	8											cred	armo	ring	amul										0	0
of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	43	greater_res-ltng/lvl	8											cblu	armo	ring	amul										0	0
of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	43	greater_res-ltng/lvl	8											cblu	armo	ring	amul										0	0
of the Greater Efreeti	Greater Lightning Resist +#% (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	43	greater_res-ltng/lvl	8											cblu	armo	ring	amul										0	0
of the Greater Cobra	Greater Poison Resist +#% (Based on Character Level) [early; colored=yes]	100	1	1	50	65	1				999999	43	greater_res-pois/lvl	8											dyel	armo	ring	amul										0	0
of the Greater Cobra	Greater Poison Resist +#% (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	1				999999	43	greater_res-pois/lvl	8											dyel	armo	ring	amul										0	0
of the Greater Cobra	Greater Poison Resist +#% (Based on Character Level) [late; colored=yes]	100	1	1	81		1				999999	43	greater_res-pois/lvl	8											dyel	armo	ring	amul										0	0
of the Greater Elements	Greater Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level) [early; colored=yes]	100	1	1	50	65	60				999999	43	greater_res-cold/lvl	7			greater_res-fire/lvl	7			greater_res-ltng/lvl	7			dgld	circ	shld											0	0
of the Greater Elements	Greater Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	60				999999	43	greater_res-cold/lvl	7			greater_res-fire/lvl	7			greater_res-ltng/lvl	7			dgld	circ	shld											0	0
of the Greater Elements	Greater Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level) [late; colored=yes]	100	1	1	81		60				999999	43	greater_res-cold/lvl	7			greater_res-fire/lvl	7			greater_res-ltng/lvl	7			dgld	circ	shld											0	0
of the Greater Lich	Greater #% Mana stolen per hit & #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	71				999999	60	greater_manasteal		10	12	greater_lifesteal		13	15						ring	amul											0	0
of the Greater Lich	Greater #% Mana stolen per hit & #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	71				999999	60	greater_manasteal		10	12	greater_lifesteal		13	15						ring	amul											0	0
of the Greater Lich	Greater #% Mana stolen per hit & #% Life stolen per hit [late; colored=yes]	100	1	1	81		71				999999	60	greater_manasteal		10	12	greater_lifesteal		13	15						ring	amul											0	0
of Greater Guarding	Greater +# Defense & +#% Enhanced Damage [early; colored=yes]	100	1	1	50	65	39				999999	61	greater_ac		60	90										ring	amul											0	0
of Greater Guarding	Greater +# Defense & +#% Enhanced Damage [mid; colored=yes]	100	1	1	66	80	39				999999	61	greater_ac		60	90										ring	amul											0	0
of Greater Guarding	Greater +# Defense & +#% Enhanced Damage [late; colored=yes]	100	1	1	81		39				999999	61	greater_ac		60	90										ring	amul											0	0
Greater Paralysis1	Greater Slows Target by #% [early; colored=yes]	100	1	1	1	65	48				999999	64	greater_slow		28	33										weap												0	0
Greater Paralysis1	Greater Slows Target by #% [mid; colored=yes]	100	1	1	66	80	48				999999	64	greater_slow		28	33										weap												0	0
Greater Paralysis1	Greater Slows Target by #% [late; colored=yes]	100	1	1	81		48				999999	64	greater_slow		28	33										weap												0	0
Greater Daze1	Greater Slows Target by #% [early; colored=yes]	100	1	1	50	65	35				999999	64	greater_slow		28	33										weap	glov											0	0
Greater Daze1	Greater Slows Target by #% [mid; colored=yes]	100	1	1	66	80	35				999999	64	greater_slow		28	33										weap	glov											0	0
Greater Daze1	Greater Slows Target by #% [late; colored=yes]	100	1	1	81		35				999999	64	greater_slow		28	33										weap	glov											0	0
of Greater Blindness1	Greater Hit Blinds Target +# [early; colored=yes]	100	1	1	50	65	48				999999	65	greater_stupidity		4	4										weap												0	0
of Greater Blindness1	Greater Hit Blinds Target +# [mid; colored=yes]	100	1	1	66	80	48				999999	65	greater_stupidity		4	4										weap												0	0
of Greater Blindness1	Greater Hit Blinds Target +# [late; colored=yes]	100	1	1	81		48				999999	65	greater_stupidity		4	4										weap												0	0
of Greater Reanimation1	Greater Reanimate As: [Returned] [early; colored=yes]	100	1	1	50	65	40				999999	66	greater_reanimate	5	4	7										weap	glov	amul										0	0
of Greater Reanimation1	Greater Reanimate As: [Returned] [mid; colored=yes]	100	1	1	66	80	40				999999	66	greater_reanimate	5	4	7										weap	glov	amul										0	0
of Greater Reanimation1	Greater Reanimate As: [Returned] [late; colored=yes]	100	1	1	81		40				999999	66	greater_reanimate	5	4	7										weap	glov	amul										0	0
of the Greater Soul2	Greater +# Life after each Kill [early; colored=yes]	100	1	1	50	65	64				999999	67	greater_heal-kill		21	33										weap	belt	ring	amul	circ								0	0
of the Greater Soul2	Greater +# Life after each Kill [mid; colored=yes]	100	1	1	66	80	64				999999	67	greater_heal-kill		21	33										weap	belt	ring	amul	circ								0	0
of the Greater Soul2	Greater +# Life after each Kill [late; colored=yes]	100	1	1	81		64				999999	67	greater_heal-kill		21	33										weap	belt	ring	amul	circ								0	0
of the Greater Four Seasons2	Greater #% All Maximum Resistances [early; colored=yes]	100	1	1	50	65	64				999999	67	greater_res-all-max		7	8										armo	shld	ring	amul									0	0
of the Greater Four Seasons2	Greater #% All Maximum Resistances [mid; colored=yes]	100	1	1	66	80	64				999999	67	greater_res-all-max		7	8										armo	shld	ring	amul									0	0
of the Greater Four Seasons2	Greater #% All Maximum Resistances [late; colored=yes]	100	1	1	81		64				999999	67	greater_res-all-max		7	8										armo	shld	ring	amul									0	0
of Greater Siphoning	Greater Life gained after each hit [early; colored=yes]	100	1	1	50	65	17				999999	80	greater_healperhit		14	16									dred	mele	amaz											0	0
of Greater Siphoning	Greater Life gained after each hit [mid; colored=yes]	100	1	1	66	80	17				999999	80	greater_healperhit		14	16									dred	mele	amaz											0	0
of Greater Siphoning	Greater Life gained after each hit [late; colored=yes]	100	1	1	81		17				999999	80	greater_healperhit		14	16									dred	mele	amaz											0	0
of the Greater Swift	Greater +#% Faster Attack Speed [early; colored=yes]	100	1	1	50	65	43				999999	200	greater_swing1		26	39										misl												0	0
of the Greater Swift	Greater +#% Faster Attack Speed [mid; colored=yes]	100	1	1	66	80	43				999999	200	greater_swing1		26	39										misl												0	0
of the Greater Swift	Greater +#% Faster Attack Speed [late; colored=yes]	100	1	1	81		43				999999	200	greater_swing1		26	39										misl												0	0
of Greater Slaying	Greater #% Deadly Strike [early; colored=yes]	100	1	1	50	65	43				999999	201	greater_deadly		20	26										misl												0	0
of Greater Slaying	Greater #% Deadly Strike [mid; colored=yes]	100	1	1	66	80	43				999999	201	greater_deadly		20	26										misl												0	0
of Greater Slaying	Greater #% Deadly Strike [late; colored=yes]	100	1	1	81		43				999999	201	greater_deadly		20	26										misl												0	0
of Greater Maiming	Greater #% Open Wounds [early; colored=yes]	100	1	1	50	65	43				999999	201	greater_openwounds		20	26										misl												0	0
of Greater Maiming	Greater #% Open Wounds [mid; colored=yes]	100	1	1	66	80	43				999999	201	greater_openwounds		20	26										misl												0	0
of Greater Maiming	Greater #% Open Wounds [late; colored=yes]	100	1	1	81		43				999999	201	greater_openwounds		20	26										misl												0	0
of Greater Piercing	Greater Piercing Attack [early; colored=yes]	100	1	1	50	65	43				999999	201	greater_pierce		26	39										misl												0	0
of Greater Piercing	Greater Piercing Attack [mid; colored=yes]	100	1	1	66	80	43				999999	201	greater_pierce		26	39										misl												0	0
of Greater Piercing	Greater Piercing Attack [late; colored=yes]	100	1	1	81		43				999999	201	greater_pierce		26	39										misl												0	0
of the Greater Vampire	Greater #% Life stolen per hit [early; colored=yes]	100	1	1	50	65	34				999999	202	greater_lifesteal		7	13										misl												0	0
of the Greater Vampire	Greater #% Life stolen per hit [mid; colored=yes]	100	1	1	66	80	34				999999	202	greater_lifesteal		7	13										misl												0	0
of the Greater Vampire	Greater #% Life stolen per hit [late; colored=yes]	100	1	1	81		34				999999	202	greater_lifesteal		7	13										misl												0	0
of the Greater Bat	Greater #% Mana stolen per hit [early; colored=yes]	100	1	1	50	65	34				999999	203	greater_manasteal		7	13										misl												0	0
of the Greater Bat	Greater #% Mana stolen per hit [mid; colored=yes]	100	1	1	66	80	34				999999	203	greater_manasteal		7	13										misl												0	0
of the Greater Bat	Greater #% Mana stolen per hit [late; colored=yes]	100	1	1	81		34				999999	203	greater_manasteal		7	13										misl												0	0
of Greater Resistance	Greater Fire Resist [early; colored=yes]	100	1	1	50	65	34				999999	204	greater_res-fire		26	39										misl												0	0
of Greater Resistance	Greater Fire Resist [mid; colored=yes]	100	1	1	66	80	34				999999	204	greater_res-fire		26	39										misl												0	0
of Greater Resistance	Greater Fire Resist [late; colored=yes]	100	1	1	81		34				999999	204	greater_res-fire		26	39										misl												0	0
of Greater Resistance	Greater Cold Resist [early; colored=yes]	100	1	1	50	65	34				999999	204	greater_res-cold		26	39										misl												0	0
of Greater Resistance	Greater Cold Resist [mid; colored=yes]	100	1	1	66	80	34				999999	204	greater_res-cold		26	39										misl												0	0
of Greater Resistance	Greater Cold Resist [late; colored=yes]	100	1	1	81		34				999999	204	greater_res-cold		26	39										misl												0	0
of Greater Resistance	Greater Lightning Resist [early; colored=yes]	100	1	1	50	65	34				999999	204	greater_res-ltng		26	39										misl												0	0
of Greater Resistance	Greater Lightning Resist [mid; colored=yes]	100	1	1	66	80	34				999999	204	greater_res-ltng		26	39										misl												0	0
of Greater Resistance	Greater Lightning Resist [late; colored=yes]	100	1	1	81		34				999999	204	greater_res-ltng		26	39										misl												0	0
of Greater Resistance	Greater Poison Resist [early; colored=yes]	100	1	1	50	65	34				999999	204	greater_res-pois		26	39										misl												0	0
of Greater Resistance	Greater Poison Resist [mid; colored=yes]	100	1	1	66	80	34				999999	204	greater_res-pois		26	39										misl												0	0
of Greater Resistance	Greater Poison Resist [late; colored=yes]	100	1	1	81		34				999999	204	greater_res-pois		26	39										misl												0	0
of Greater Resistance	Greater All Resist [early; colored=yes]	100	1	1	50	65	34				999999	204	greater_res-all		10	16										misl												0	0
of Greater Resistance	Greater All Resist [mid; colored=yes]	100	1	1	66	80	34				999999	204	greater_res-all		10	16										misl												0	0
of Greater Resistance	Greater All Resist [late; colored=yes]	100	1	1	81		34				999999	204	greater_res-all		10	16										misl												0	0
of Greater Fortune	Greater magic and gold find [early; colored=yes]	100	1	1	50	65	43				999999	205	greater_mag%		33	52	greater_gold%		65	104						misl												0	0
of Greater Fortune	Greater magic and gold find [mid; colored=yes]	100	1	1	66	80	43				999999	205	greater_mag%		33	52	greater_gold%		65	104						misl												0	0
of Greater Fortune	Greater magic and gold find [late; colored=yes]	100	1	1	81		43				999999	205	greater_mag%		33	52	greater_gold%		65	104						misl												0	0
of Greater Transcendence	Greater ctc lower resist [early; colored=yes]	100	1	1	50	65	68				999999	206	greater_hit-skill	Lower Resist	13	13	greater_pierce-elem		13	20						misl												0	0
of Greater Transcendence	Greater ctc lower resist [mid; colored=yes]	100	1	1	66	80	68				999999	206	greater_hit-skill	Lower Resist	13	13	greater_pierce-elem		13	20						misl												0	0
of Greater Transcendence	Greater ctc lower resist [late; colored=yes]	100	1	1	81		68				999999	206	greater_hit-skill	Lower Resist	13	13	greater_pierce-elem		13	20						misl												0	0
of Greater Transcendence	Greater ctc amp damage [early; colored=yes]	100	1	1	50	65	68				999999	206	greater_hit-skill	Amplify Damage	13	13	greater_pierce-dmg		13	20						misl												0	0
of Greater Transcendence	Greater ctc amp damage [mid; colored=yes]	100	1	1	66	80	68				999999	206	greater_hit-skill	Amplify Damage	13	13	greater_pierce-dmg		13	20						misl												0	0
of Greater Transcendence	Greater ctc amp damage [late; colored=yes]	100	1	1	81		68				999999	206	greater_hit-skill	Amplify Damage	13	13	greater_pierce-dmg		13	20						misl												0	0
of Greater Transcendence	Greater ctc weaken [early; colored=yes]	100	1	1	50	65	68				999999	206	greater_hit-skill	Weaken	13	13	greater_pierce-mag		13	20						misl												0	0
